EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : daily Wind speed in 0.1 m/s
23-27 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, STUTTGART/ECHTERDINGEN (STAID: 2763).
Blended and updated with sources: 115709 910738 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
115709,19550805,   16,    0
115709,19550806,   20,    0
115709,19550807,   43,    0
115709,19550808,   50,    0
115709,19550809,   38,    0
115709,19550810,   15,    0
115709,19550811,   36,    0
115709,19550812,   28,    0
115709,19550813,   21,    0
115709,19550814,   21,    0
115709,19550815,   31,    0
115709,19550816,   16,    0
115709,19550817,   13,    0
115709,19550818,   18,    0
115709,19550819,   13,    0
115709,19550820,   18,    0
115709,19550821,   34,    0
115709,19550822,   27,    0
115709,19550823,   15,    0
115709,19550824,   21,    0
115709,19550825,   25,    0
115709,19550826,   11,    0
115709,19550827,   34,    0
115709,19550828,   28,    0
115709,19550829,   12,    0
115709,19550830,   11,    0
115709,19550831,   13,    0
115709,19550901,   21,    0
115709,19550902,   23,    0
115709,19550903,   19,    0
115709,19550904,   16,    0
115709,19550905,   18,    0
115709,19550906,   26,    0
115709,19550907,   19,    0
115709,19550908,   13,    0
115709,19550909,   21,    0
115709,19550910,   24,    0
115709,19550911,   22,    0
115709,19550912,   17,    0
115709,19550913,   49,    0
115709,19550914,   56,    0
115709,19550915,   61,    0
115709,19550916,   70,    0
115709,19550917,   38,    0
115709,19550918,   10,    0
115709,19550919,   15,    0
115709,19550920,   11,    0
115709,19550921,   11,    0
115709,19550922,   10,    0
115709,19550923,   11,    0
115709,19550924,    9,    0
115709,19550925,   12,    0
115709,19550926,   21,    0
115709,19550927,   34,    0
115709,19550928,   30,    0
115709,19550929,   18,    0
115709,19550930,   18,    0
115709,19551001,   14,    0
115709,19551002,   20,    0
115709,19551003,   15,    0
115709,19551004,   15,    0
115709,19551005,   33,    0
115709,19551006,   73,    0
115709,19551007,   56,    0
115709,19551008,   11,    0
115709,19551009,   31,    0
115709,19551010,   36,    0
115709,19551011,    6,    0
115709,19551012,    6,    0
115709,19551013,    6,    0
115709,19551014,   11,    0
115709,19551015,   29,    0
115709,19551016,   27,    0
115709,19551017,   33,    0
115709,19551018,   23,    0
115709,19551019,   22,    0
115709,19551020,   16,    0
115709,19551021,   35,    0
115709,19551022,   31,    0
115709,19551023,   13,    0
115709,19551024,   21,    0
115709,19551025,   51,    0
115709,19551026,   54,    0
115709,19551027,   20,    0
115709,19551028,   42,    0
115709,19551029,   19,    0
115709,19551030,   10,    0
115709,19551031,   19,    0
115709,19551101,   38,    0
115709,19551102,    8,    0
115709,19551103,    7,    0
115709,19551104,   13,    0
115709,19551105,   18,    0
115709,19551106,   11,    0
115709,19551107,   10,    0
115709,19551108,   10,    0
115709,19551109,   22,    0
115709,19551110,   12,    0
115709,19551111,   18,    0
115709,19551112,   12,    0
115709,19551113,   12,    0
115709,19551114,   29,    0
115709,19551115,   25,    0
115709,19551116,   11,    0
115709,19551117,   26,    0
115709,19551118,   27,    0
115709,19551119,   17,    0
115709,19551120,   14,    0
115709,19551121,    9,    0
115709,19551122,   22,    0
115709,19551123,   57,    0
115709,19551124,   56,    0
115709,19551125,   46,    0
115709,19551126,   17,    0
115709,19551127,   18,    0
115709,19551128,   18,    0
115709,19551129,    9,    0
115709,19551130,   13,    0
115709,19551201,    9,    0
115709,19551202,    7,    0
115709,19551203,   42,    0
115709,19551204,   52,    0
115709,19551205,   19,    0
115709,19551206,   19,    0
115709,19551207,   21,    0
115709,19551208,   50,    0
115709,19551209,   28,    0
115709,19551210,   84,    0
115709,19551211,   43,    0
115709,19551212,   39,    0
115709,19551213,   19,    0
115709,19551214,   18,    0
115709,19551215,   66,    0
115709,19551216,   76,    0
115709,19551217,   49,    0
115709,19551218,   46,    0
115709,19551219,    7,    0
115709,19551220,   13,    0
115709,19551221,   30,    0
115709,19551222,   13,    0
115709,19551223,   34,    0
115709,19551224,   24,    0
115709,19551225,   23,    0
115709,19551226,   48,    0
115709,19551227,   60,    0
115709,19551228,   98,    0
115709,19551229,   86,    0
115709,19551230,   77,    0
115709,19551231,   47,    0
115709,19560101,   91,    0
115709,19560102,   48,    0
115709,19560103,   31,    0
115709,19560104,   13,    0
115709,19560105,   12,    0
115709,19560106,   34,    0
115709,19560107,   39,    0
115709,19560108,   26,    0
115709,19560109,   21,    0
115709,19560110,   30,    0
115709,19560111,   60,    0
115709,19560112,   51,    0
115709,19560113,   21,    0
115709,19560114,   22,    0
115709,19560115,   62,    0
115709,19560116,   30,    0
115709,19560117,    9,    0
115709,19560118,   47,    0
115709,19560119,   41,    0
115709,19560120,   39,    0
115709,19560121,   70,    0
115709,19560122,   97,    0
115709,19560123,   64,    0
115709,19560124,   74,    0
115709,19560125,   51,    0
115709,19560126,   33,    0
115709,19560127,   67,    0
115709,19560128,   32,    0
115709,19560129,   15,    0
115709,19560130,   21,    0
115709,19560131,   53,    0
115709,19560201,   33,    0
115709,19560202,   26,    0
115709,19560203,    3,    0
115709,19560204,    8,    0
115709,19560205,    2,    0
115709,19560206,   18,    0
115709,19560207,   38,    0
115709,19560208,   31,    0
115709,19560209,   53,    0
115709,19560210,   31,    0
115709,19560211,   53,    0
115709,19560212,   35,    0
115709,19560213,   27,    0
115709,19560214,   31,    0
115709,19560215,   73,    0
115709,19560216,    7,    0
115709,19560217,    8,    0
115709,19560218,   16,    0
115709,19560219,   24,    0
115709,19560220,    1,    0
115709,19560221,    0,    0
115709,19560222,   10,    0
115709,19560223,    6,    0
115709,19560224,   23,    0
115709,19560225,   23,    0
115709,19560226,   29,    0
115709,19560227,   17,    0
115709,19560228,   31,    0
115709,19560229,   66,    0
115709,19560301,   77,    0
115709,19560302,  124,    0
115709,19560303,   63,    0
115709,19560304,   92,    0
115709,19560305,   61,    0
115709,19560306,   51,    0
115709,19560307,   71,    0
115709,19560308,   29,    0
115709,19560309,   31,    0
115709,19560310,   21,    0
115709,19560311,   37,    0
115709,19560312,   27,    0
115709,19560313,   30,    0
115709,19560314,   13,    0
115709,19560315,   26,    0
115709,19560316,   19,    0
115709,19560317,   19,    0
115709,19560318,   30,    0
115709,19560319,   38,    0
115709,19560320,   26,    0
115709,19560321,   23,    0
115709,19560322,   23,    0
115709,19560323,   20,    0
115709,19560324,   18,    0
115709,19560325,   22,    0
115709,19560326,   15,    0
115709,19560327,   26,    0
115709,19560328,   52,    0
115709,19560329,   25,    0
115709,19560330,   14,    0
115709,19560331,   17,    0
115709,19560401,   38,    0
115709,19560402,   20,    0
115709,19560403,   25,    0
115709,19560404,   44,    0
115709,19560405,   27,    0
115709,19560406,   47,    0
115709,19560407,   45,    0
115709,19560408,   17,    0
115709,19560409,   25,    0
115709,19560410,   39,    0
115709,19560411,   54,    0
115709,19560412,   14,    0
115709,19560413,   52,    0
115709,19560414,   30,    0
115709,19560415,   40,    0
115709,19560416,   24,    0
115709,19560417,   49,    0
115709,19560418,   28,    0
115709,19560419,   21,    0
115709,19560420,   11,    0
115709,19560421,   14,    0
115709,19560422,   34,    0
115709,19560423,   18,    0
115709,19560424,   16,    0
115709,19560425,   15,    0
115709,19560426,   13,    0
115709,19560427,   22,    0
115709,19560428,   20,    0
115709,19560429,   28,    0
115709,19560430,   44,    0
115709,19560501,   30,    0
115709,19560502,   11,    0
115709,19560503,   19,    0
115709,19560504,   14,    0
115709,19560505,   11,    0
115709,19560506,   12,    0
115709,19560507,   23,    0
115709,19560508,   39,    0
115709,19560509,   16,    0
115709,19560510,   57,    0
115709,19560511,   35,    0
115709,19560512,   30,    0
115709,19560513,   30,    0
115709,19560514,    8,    0
115709,19560515,   12,    0
115709,19560516,   12,    0
115709,19560517,   22,    0
115709,19560518,   22,    0
115709,19560519,   20,    0
115709,19560520,   15,    0
115709,19560521,   18,    0
115709,19560522,   16,    0
115709,19560523,   17,    0
115709,19560524,   19,    0
115709,19560525,   34,    0
115709,19560526,   18,    0
115709,19560527,   15,    0
115709,19560528,   17,    0
115709,19560529,   28,    0
115709,19560530,   17,    0
115709,19560531,   29,    0
115709,19560601,   29,    0
115709,19560602,   10,    0
115709,19560603,   11,    0
115709,19560604,   22,    0
115709,19560605,   30,    0
115709,19560606,   17,    0
115709,19560607,   20,    0
115709,19560608,   31,    0
115709,19560609,   27,    0
115709,19560610,   26,    0
115709,19560611,   17,    0
115709,19560612,   54,    0
115709,19560613,   29,    0
115709,19560614,   12,    0
115709,19560615,   30,    0
115709,19560616,   12,    0
115709,19560617,   26,    0
115709,19560618,   15,    0
115709,19560619,   21,    0
115709,19560620,   32,    0
115709,19560621,   40,    0
115709,19560622,   33,    0
115709,19560623,   28,    0
115709,19560624,   25,    0
115709,19560625,   21,    0
115709,19560626,   14,    0
115709,19560627,   26,    0
115709,19560628,   25,    0
115709,19560629,   38,    0
115709,19560630,   14,    0
115709,19560701,   14,    0
115709,19560702,   25,    0
115709,19560703,   36,    0
115709,19560704,   18,    0
115709,19560705,   34,    0
115709,19560706,   55,    0
115709,19560707,   14,    0
115709,19560708,   13,    0
115709,19560709,   12,    0
115709,19560710,   24,    0
115709,19560711,   52,    0
115709,19560712,   14,    0
115709,19560713,   10,    0
115709,19560714,   25,    0
115709,19560715,   39,    0
115709,19560716,   36,    0
115709,19560717,   17,    0
115709,19560718,   16,    0
115709,19560719,   20,    0
115709,19560720,   26,    0
115709,19560721,   18,    0
115709,19560722,   13,    0
115709,19560723,   37,    0
115709,19560724,   57,    0
115709,19560725,   26,    0
115709,19560726,   11,    0
115709,19560727,   10,    0
115709,19560728,   31,    0
115709,19560729,   26,    0
115709,19560730,   39,    0
115709,19560731,   40,    0
115709,19560801,   22,    0
115709,19560802,   74,    0
115709,19560803,   47,    0
115709,19560804,   37,    0
115709,19560805,   21,    0
115709,19560806,   18,    0
115709,19560807,   21,    0
115709,19560808,   10,    0
115709,19560809,    9,    0
115709,19560810,   20,    0
115709,19560811,   42,    0
115709,19560812,   42,    0
115709,19560813,   16,    0
115709,19560814,   43,    0
115709,19560815,   24,    0
115709,19560816,   18,    0
115709,19560817,   30,    0
115709,19560818,   27,    0
115709,19560819,   44,    0
115709,19560820,   14,    0
115709,19560821,   23,    0
115709,19560822,   13,    0
115709,19560823,   30,    0
115709,19560824,   45,    0
115709,19560825,   50,    0
115709,19560826,   31,    0
115709,19560827,   28,    0
115709,19560828,   22,    0
115709,19560829,   14,    0
115709,19560830,   31,    0
115709,19560831,   16,    0
115709,19560901,   17,    0
115709,19560902,   26,    0
115709,19560903,   20,    0
115709,19560904,   15,    0
115709,19560905,   11,    0
115709,19560906,   20,    0
115709,19560907,   38,    0
115709,19560908,   25,    0
115709,19560909,   15,    0
115709,19560910,   21,    0
115709,19560911,   35,    0
115709,19560912,   55,    0
115709,19560913,   46,    0
115709,19560914,   15,    0
115709,19560915,   14,    0
115709,19560916,   14,    0
115709,19560917,   24,    0
115709,19560918,   19,    0
115709,19560919,   12,    0
115709,19560920,   10,    0
115709,19560921,    7,    0
115709,19560922,   12,    0
115709,19560923,   11,    0
115709,19560924,   18,    0
115709,19560925,   11,    0
115709,19560926,   20,    0
115709,19560927,   36,    0
115709,19560928,   44,    0
115709,19560929,   24,    0
115709,19560930,    9,    0
115709,19561001,   15,    0
115709,19561002,   27,    0
115709,19561003,   27,    0
115709,19561004,   50,    0
115709,19561005,   46,    0
115709,19561006,   48,    0
115709,19561007,   52,    0
115709,19561008,   16,    0
115709,19561009,   11,    0
115709,19561010,   15,    0
115709,19561011,    7,    0
115709,19561012,    8,    0
115709,19561013,   13,    0
115709,19561014,   13,    0
115709,19561015,   13,    0
115709,19561016,    7,    0
115709,19561017,   15,    0
115709,19561018,   33,    0
115709,19561019,   31,    0
115709,19561020,   24,    0
115709,19561021,   11,    0
115709,19561022,    9,    0
115709,19561023,   13,    0
115709,19561024,    8,    0
115709,19561025,   26,    0
115709,19561026,   31,    0
115709,19561027,   30,    0
115709,19561028,   37,    0
115709,19561029,   60,    0
115709,19561030,   29,    0
115709,19561031,   49,    0
115709,19561101,   35,    0
115709,19561102,   19,    0
115709,19561103,   19,    0
115709,19561104,   43,    0
115709,19561105,   42,    0
115709,19561106,   47,    0
115709,19561107,   28,    0
115709,19561108,    8,    0
115709,19561109,    9,    0
115709,19561110,   15,    0
115709,19561111,   13,    0
115709,19561112,   18,    0
115709,19561113,   34,    0
115709,19561114,   23,    0
115709,19561115,   22,    0
115709,19561116,    8,    0
115709,19561117,    5,    0
115709,19561118,   15,    0
115709,19561119,   38,    0
115709,19561120,   37,    0
115709,19561121,   38,    0
115709,19561122,   29,    0
115709,19561123,   21,    0
115709,19561124,   14,    0
115709,19561125,   53,    0
115709,19561126,   80,    0
115709,19561127,   83,    0
115709,19561128,   57,    0
115709,19561129,   45,    0
115709,19561130,   17,    0
115709,19561201,   11,    0
115709,19561202,   21,    0
115709,19561203,   56,    0
115709,19561204,   33,    0
115709,19561205,   48,    0
115709,19561206,   70,    0
115709,19561207,   25,    0
115709,19561208,   13,    0
115709,19561209,   15,    0
115709,19561210,   19,    0
115709,19561211,   34,    0
115709,19561212,   39,    0
115709,19561213,   46,    0
115709,19561214,   42,    0
115709,19561215,   65,    0
115709,19561216,   19,    0
115709,19561217,    8,    0
115709,19561218,    8,    0
115709,19561219,    4,    0
115709,19561220,    8,    0
115709,19561221,   11,    0
115709,19561222,   23,    0
115709,19561223,   15,    0
115709,19561224,   14,    0
115709,19561225,   15,    0
115709,19561226,    7,    0
115709,19561227,    8,    0
115709,19561228,    6,    0
115709,19561229,   11,    0
115709,19561230,   13,    0
115709,19561231,    7,    0
115709,19570101,   11,    0
115709,19570102,    6,    0
115709,19570103,   22,    0
115709,19570104,   34,    0
115709,19570105,   39,    0
115709,19570106,   60,    0
115709,19570107,   32,    0
115709,19570108,    6,    0
115709,19570109,    8,    0
115709,19570110,   26,    0
115709,19570111,   44,    0
115709,19570112,   60,    0
115709,19570113,   39,    0
115709,19570114,   50,    0
115709,19570115,   55,    0
115709,19570116,   55,    0
115709,19570117,   51,    0
115709,19570118,   30,    0
115709,19570119,    4,    0
115709,19570120,   12,    0
115709,19570121,    5,    0
115709,19570122,    5,    0
115709,19570123,    5,    0
115709,19570124,    5,    0
115709,19570125,   23,    0
115709,19570126,   33,    0
115709,19570127,   47,    0
115709,19570128,   31,    0
115709,19570129,    8,    0
115709,19570130,   14,    0
115709,19570131,   21,    0
115709,19570201,   52,    0
115709,19570202,   26,    0
115709,19570203,    7,    0
115709,19570204,   11,    0
115709,19570205,   12,    0
115709,19570206,   35,    0
115709,19570207,   23,    0
115709,19570208,   37,    0
115709,19570209,   38,    0
115709,19570210,   50,    0
115709,19570211,   40,    0
115709,19570212,   44,    0
115709,19570213,   78,    0
115709,19570214,   78,    0
115709,19570215,   72,    0
115709,19570216,   35,    0
115709,19570217,   44,    0
115709,19570218,   34,    0
115709,19570219,   47,    0
115709,19570220,   25,    0
115709,19570221,   57,    0
115709,19570222,   12,    0
115709,19570223,   13,    0
115709,19570224,   33,    0
115709,19570225,   58,    0
115709,19570226,   30,    0
115709,19570227,   33,    0
115709,19570228,   21,    0
115709,19570301,   29,    0
115709,19570302,   21,    0
115709,19570303,   11,    0
115709,19570304,   10,    0
115709,19570305,   15,    0
115709,19570306,   16,    0
115709,19570307,   32,    0
115709,19570308,   30,    0
115709,19570309,   10,    0
115709,19570310,   33,    0
115709,19570311,   20,    0
115709,19570312,   13,    0
115709,19570313,   14,    0
115709,19570314,   40,    0
115709,19570315,   42,    0
115709,19570316,   55,    0
115709,19570317,   52,    0
115709,19570318,   57,    0
115709,19570319,   37,    0
115709,19570320,   23,    0
115709,19570321,   33,    0
115709,19570322,   23,    0
115709,19570323,   18,    0
115709,19570324,   42,    0
115709,19570325,   19,    0
115709,19570326,   16,    0
115709,19570327,   31,    0
115709,19570328,   42,    0
115709,19570329,   39,    0
115709,19570330,   23,    0
115709,19570331,   27,    0
115709,19570401,   24,    0
115709,19570402,   24,    0
115709,19570403,   20,    0
115709,19570404,   21,    0
115709,19570405,   31,    0
115709,19570406,   26,    0
115709,19570407,   43,    0
115709,19570408,   53,    0
115709,19570409,   47,    0
115709,19570410,   40,    0
115709,19570411,   42,    0
115709,19570412,   44,    0
115709,19570413,   34,    0
115709,19570414,   26,    0
115709,19570415,   34,    0
115709,19570416,   12,    0
115709,19570417,   15,    0
115709,19570418,   21,    0
115709,19570419,   44,    0
115709,19570420,   17,    0
115709,19570421,   17,    0
115709,19570422,   25,    0
115709,19570423,   29,    0
115709,19570424,   20,    0
115709,19570425,   39,    0
115709,19570426,   29,    0
115709,19570427,   28,    0
115709,19570428,   29,    0
115709,19570429,   23,    0
115709,19570430,   38,    0
115709,19570501,   40,    0
115709,19570502,   29,    0
115709,19570503,   24,    0
115709,19570504,   41,    0
115709,19570505,   41,    0
115709,19570506,   45,    0
115709,19570507,   46,    0
115709,19570508,   15,    0
115709,19570509,   17,    0
115709,19570510,   13,    0
115709,19570511,   20,    0
115709,19570512,   33,    0
115709,19570513,   16,    0
115709,19570514,   18,    0
115709,19570515,   15,    0
115709,19570516,   27,    0
115709,19570517,   14,    0
115709,19570518,   19,    0
115709,19570519,   40,    0
115709,19570520,   41,    0
115709,19570521,   17,    0
115709,19570522,   24,    0
115709,19570523,   19,    0
115709,19570524,   24,    0
115709,19570525,   73,    0
115709,19570526,   88,    0
